TRACK_ID,caption
track_1298608,"A digital piano plays arpeggiated chords accompanied by shimmering bells and plinking strings in an uplifting classical piece. Keywords: uplifting, classical, melodic, harmonious."
track_1298571,"A fast and energetic electronic techno piece with loud beats and synthesizers, creating an immersive atmosphere suitable for a nightclub or dance club. Keywords: electronic, techno, dance, nightclub."
track_1298609,"A melancholic instrumental piece featuring drums, guitar, and piano evoking feelings of sadness and hopelessness in the background. Keywords: sadness, hopelessness, melancholy, instrumental."
track_1298610,"A melodic instrumental piece with drums, bass, piano, and guitar playing together creates an uplifting mood. | uplifting, melodic, instrumental, ensemble"
track_1298611,"A melodious Christmas carol plays with a steady piano tune and chime bells in the background. Keywords: Christmas, carol, melody, piano."
track_1298612,"A soothing instrumental electronic piece with synth pads and drums, featuring a melodic piano line and gentle bass. Keywords: calming, relaxing, ambient, soft."
track_1298617,"A joyful holiday tune features a warm piano melody and jingle bells. || piano, bells, holiday, joy"
track_1298616,"A fast and energetic instrumental piece with drums, bass, and an electric guitar playing a catchy melody. Keywords: upbeat, instrumental, rock, energetic."
track_1298710,"A haunting female choir sings this ethereal melody accompanied by string instruments and percussion. Keywords: haunting, ethereal, choir, strings, percussion."
track_1298716,"A cinematic orchestral piece builds tension with the strings section, brass, and synthesizer, creating an ominous mood suitable for a horror movie soundtrack. Keywords: horror, suspense, tension, cinematic."
track_1298809,"A soothing ambient electronic piece with gentle synthesizers and background piano creates a relaxing atmosphere, perfect for meditation or unwinding. Keywords: ambient, electronic, relaxing, meditation."
track_1298832,"A meditative New Age song featuring a flute and synthesizer, with drums and guitar in the background, creating a relaxing and spiritual atmosphere. Keywords: meditation, new age, flute, synthesizer."
track_1299183,"A soulful electric guitar melody weaves through a sea of shimmering cymbals and a groovy bassline, backed by a funky acoustic drum beat. || electric guitar, cymbals, bassline, drums"
track_1299181,"The low quality recording features a muffled, reverberant, filtered drum roll played over punchy kick and snare hits, groovy bass guitar, shimmering cymbals, electric guitar licks and synth pad chords. It sounds energetic and addictive. || muffled"
track_1299187,"A smooth and chill jazz piece featuring electric guitar, synth bass, drums, and piano. Keywords: jazz, chill, electric guitar, synth bass."
track_1299186,"A groovy, instrumental piece blending rock and electronic elements with drums, bass, electric guitar, synthesizer, and percussion. Keywords: rock, electronic, ambient, chill."
track_1299615,"A full orchestra plays an epic march with driving drums and resonating strings, creating a powerful, cinematic atmosphere suitable for a battlefield scene in a video game. Keywords: orchestral, march, drums, strings."
track_1299542,"A dark rock piece with electric guitar and drums playing an intense instrumental melody, featuring bass and synthesizer sounds. Keywords: rock, dark, intense, melodic."
track_1299803,"A haunting instrumental piece with a mysterious melody played on the piano over a synth bass and mellow synth strings. Keywords: spooky, eerie, suspenseful, haunting."
track_1299802,"A poignant melody played on the piano interweaves with sustained strings in this emotional instrumental piece, evoking feelings of hope and longing. [Music] || piano, strings, hope, longing"
track_1299805,"A dynamic and ambient electronic piece with synthesizers, drums, piano, and bass. Keywords: electronic, ambient, dynamic, synthesizer."
track_1299804,"A poignant instrumental piece featuring tender violin and piano melodies over resonant steel guitar and mellow synth strings. | heart-touching, emotional, melodic, soothing"
track_1299807,"A poignant melody played on the piano and strings, evoking deep emotions with its minor key and slow tempo. | poignant, emotional, melancholic, serenade"
track_1299806,"A poignant melody played on the piano and violin evokes deep emotions. || piano, violin, emotional, heartfelt"
track_1299808,"The music captures a heartwarming moment with its lush strings and gentle piano melody, creating an atmosphere of hope and reassurance. Keywords: emotional, uplifting, melodic, soothing."
track_1299809,"A sad instrumental piece featuring piano and synth strings with mellow drums and a tinny bell sound. Keywords: sad, instrumental, piano, synth strings."
track_1299810,"A poignant ballad featuring a gentle piano arpeggio and floating synth textures evokes feelings of longing and introspection. | poignant, ballad, gentle, arpeggio, synth textures"
track_1299811,"A poignant instrumental piece featuring violin and piano melodies with a string section providing harmony. Heartfelt, emotional, soulful, sentimental, tender."
track_1299812,"A melancholic piano piece with a slow tempo and a reverb effect played over a digital drum beat featuring a e-piano and a synth string sound. Keywords: piano, reverb, digital drums, e-piano."
track_1299813,"A slow ambient electronic piece with a relaxing mood featuring synthesizers and piano. Keywords: slow, ambient, electronic, relaxing, synthesizer, piano."
track_1299814,"A poignant instrumental piece featuring a tender piano melody with strings and synth arpeggios in the background, evoking feelings of hope and inspiration. || piano, strings, synth, emotional"
track_1299815,"A gentle and soothing instrumental piece featuring a piano and acoustic guitar, evoking a sense of peace and tranquility. Keywords: calming, melodic, soft, peaceful."
track_1299817,"A poignant melody played on the violin accompanied by a gentle piano arpeggio, evoking deep emotional responses. Heartfelt, sentimental, passionate, tender. || violin, piano, emotional, soft"
track_1299816,"A poignant melody played on the piano accompanied by strings and a subtle bass line evokes feelings of sadness but also hopefulness. || piano, strings, bass, emotional"
track_1299889,"A soft guitar arpeggio opens the piece, transitions to folksy chord strumming, and then fades into simple steady melody. | soft guitar, arpeggio, folksy chord strumming, melody"
track_1299902,"The low quality recording features a repetitive synth bass melody played over punchy kick and shimmering cymbals. It sounds energetic, addictive and youthful. Synth bass, kick, shimmering cymbals, energetic."
track_1299907,"The low quality recording features repetitive gunshots and a flat male vocal talking over it. It sounds suspenseful and intense. Keywords: suspenseful, intense, repetitive, gunshots."
track_1299911,"The low quality recording features a boomy and distorted electro song that consists of a repetitive synth melody played over a muffled, echoing male vocal. The overall sound is loud and aggressive. Keywords: boomy, distorted, repetitive, aggressive."
track_1299914,"The low quality recording features a song that consists of a repetitive synth bass and punchy kick layered with shimmering cymbals. It sounds weird, experimental, and has a spacey vibe. Keywords: weird, experimental, spacey, punchy."
track_1299916,"A fuzzy, repetitive electronic dance instrumental with heavy drum beats and synth layers plays in the background of a techno festival. Keywords: fuzzy, repetitive, electronic dance, instrumental, heavy, drum beats, synth layers, techno festival."
track_1299924,"The low quality recording features a boomy, reverberant, and distorted instrumental song that consists of punchy kick, claps, repetitive toms rolls, and reverberant percussive elements. It sounds energetic and uptempo. Keywords: boomy, reverber"
track_1299927,"A youthful, energetic electro-rock track with heavy drums and synthesizers. | electric guitar, synthesizer, bass, drums"
track_1299932,"A fast and energetic electronic rock piece with drums, guitar, and synthesizer. Electric guitar, bass, and synthesizer. | electric guitar, bass, synthesizer, rock"
